,0
1358,57.6914480508868
1359,56.00365101549428
1360,57.06593390708167
1361,56.76031638872871
1362,58.50602946059077
1363,60.707879796583015
1364,59.537767615371216
1365,60.202005059242104
1366,63.57318534039595
1367,59.21718063371437
1368,60.13884561684173
1369,57.439027392810885
1370,57.99456254396056
1371,59.98650045897072
1372,58.32975693821727
1373,53.97586873019767
1374,58.54035124886274
1375,64.79003395851736
1376,59.90056331705825
1377,58.475467450591175
1378,62.73272437503252
1379,58.89509512543444
1380,59.32098134665827
1381,55.9526110215881
1382,60.988238608765016
1383,61.34490466596286
1384,57.29755622772029
1385,59.227657120724565
1386,64.50041833418169
1387,60.92678864851048
1388,57.674342590879036
1389,59.18442484910775
1390,60.01358359622347
1391,59.84714096551715
1392,57.20430324367535
1393,56.01251869938705
1394,62.65171278107748
1395,68.3477376145357
1396,59.35114035850287
1397,56.87197766698709
1398,53.965706164013746
1399,55.47288400113383
1400,65.90821281002631
1401,59.93521762336088
1402,61.57218183231102
1403,57.04703677063761
1404,56.825512438560956
1405,58.16525788802657
1406,59.1072229838197
1407,58.918292692547496
1408,59.322238387211065
1409,60.861768040768155
1410,53.94013639943733
1411,57.2299986164801
1412,57.587731350479366
1413,59.309999632007276
1414,55.53421552132596
1415,63.6354450777602
1416,63.84957131571831
1417,56.38446505321587
1418,57.99464326177924
1419,56.65956709130185
1420,55.28962722343093
1421,59.654675842110485
1422,60.5064647177991
1423,61.74762412772333
1424,63.392249143399866
1425,59.71811031260332
1426,57.263777978774115
1427,54.912519757746566
1428,62.469465209559715
1429,54.408089561211625
1430,58.26376203664788
1431,54.66335162801831
1432,59.30639445334378
1433,60.417025561800095
1434,61.44036323566865
1435,62.25758585210135
1436,68.18520500665784
1437,60.78505191458868
1438,63.42030712328535
1439,63.463861675702546
1440,67.89374888170889
1441,62.98893919469991
1442,61.300996102493805
1443,58.71656685731733
1444,55.4606596409998
1445,54.70522607212475
1446,56.45371833093714
1447,64.14006602969673
1448,59.556132976232824
1449,65.58049766031388
1450,58.59597063172875
1451,59.142137360165755
1452,62.075864312462244
1453,61.32533891760064
1454,61.50736605092032
1455,62.72526689510346
1456,59.47549705722964
1457,61.00292364823458
1458,59.984773905067854
1459,60.69039274441776
1460,55.225397692611025
1461,58.02418354244859
1462,60.30963364574287
1463,55.035819570097175
1464,56.717763546262
1465,54.66321131676093
1466,56.058507088110275
1467,59.52677250755502
1468,60.91080543320257
1469,61.93929156670633
1470,61.957532635143565
1471,60.32821350679464
1472,64.58137326698952
1473,59.86481551778797
1474,60.07135830402352
1475,54.6249195807597
1476,62.30523131759565
1477,58.980377242625146
1478,54.85548139527419
1479,55.06574375705836
1480,60.42265606158543
1481,59.331980747659834
1482,62.92169560679736
1483,55.42112010839649
1484,57.52514216181023
1485,57.77076373536145
1486,59.653172922426045
1487,62.73418548891068
1488,57.23056402003881
1489,56.32785634597475
1490,59.16893890244567
1491,60.082988924402315
1492,60.16602130074013
1493,62.873601706048625
1494,69.41410411642703
1495,58.66345624422366
1496,57.25687498932173
1497,56.03087551317575
1498,57.00054669527555
1499,60.046248210539986
1500,60.71095750446876
1501,58.94293322804629
1502,58.15857383073909
1503,56.3274553788649
1504,59.7871674335938
1505,61.407561538227824
1506,59.040402868914384
1507,55.402678501046346
1508,55.0217045766238
1509,55.10865652424945
1510,56.457595124896585
1511,58.40928911851988
1512,55.45700502573211
1513,56.197493836448295
1514,56.91051826664283
1515,59.05383881890759
1516,53.18650085522125
1517,57.197594452856286
1518,57.532175453359706
1519,54.89234252969496
1520,54.72132643639926
1521,55.65268934155031
1522,55.534806975109525
1523,55.44199633027442
1524,54.99152491671264
1525,61.11727727118256
1526,59.79210738204296
1527,60.32188696461713
1528,51.433983403399964
1529,57.40453198041992
1530,54.8774729946981
1531,54.46369034983623
1532,54.8143479731067
1533,56.068082414060235
1534,58.61674254585241
1535,55.45665555890573
1536,57.412429136548674
1537,60.84576837652882
1538,59.73944072918376
1539,57.93264771686517
1540,57.32112307684572
1541,54.39138284256023
1542,57.47376258307367
1543,57.7361504779191
1544,53.04923653478467
1545,52.95744606198592
1546,54.80568923654014
1547,57.3755240354177
1548,63.14074784059533
1549,56.42813041325686
1550,58.98443764687937
1551,66.99293809666983
1552,61.34896488385478
1553,53.609862573853526
1554,59.998225659644184
1555,54.36435854647488
1556,53.22727582376705
1557,50.82347168439489
1558,56.29475437162218
1559,53.074433330899666
1560,51.372364249956924
1561,51.69565983181247
1562,59.20812805107985
1563,58.64336367425444
1564,55.22972807929112
1565,53.56793410649467
1566,52.15040403237167
1567,53.33781994857323
1568,53.313532401466084
1569,56.89050560834672
1570,52.27057060612614
1571,49.076272000134765
1572,51.84648410808474
1573,50.17705171084182
1574,57.23812271935048
1575,54.458532677106255
1576,55.877068615705475
1577,63.70156103057047
1578,59.699612488495454
1579,54.39844618164843
1580,58.70976741376531
1581,57.5060745020286
1582,61.52775478100785
1583,57.042618067076454
1584,51.40449096302505
1585,50.76950663580691
1586,47.62395740612149
1587,60.60187253735286
1588,57.966713833644036
1589,54.68809058141948
1590,55.05023161023952
1591,56.50189874583734
1592,57.823122728566695
1593,52.802890432835916
1594,57.00615141330509
1595,50.79289084087412
1596,53.43135372670807
1597,59.83223760304783
1598,54.86044352852557
1599,56.43073387615271
1600,51.12514475278393
1601,52.98985458557734
1602,53.42317386567628
1603,51.2299420729652
1604,50.00711928607544
1605,52.22080891560118
1606,55.08125404611221
1607,57.09833325252236
1608,54.94051597402099
1609,54.678537214159775
1610,53.57891942956162
1611,56.0501353340885
1612,55.079693343942175
1613,49.967815837142865
1614,52.989472000332704
1615,55.223284011909094
1616,54.60928490870873
1617,55.896575229064894
1618,56.97158455043888
1619,59.28728362860615
1620,56.32629146431557
1621,51.538861737787954
1622,59.65317429298205
1623,59.92828606448934
1624,58.396757484530724
1625,58.021004319180754
1626,55.44813562669296
1627,51.63294360829578
1628,57.32756458055563
1629,56.50264540886539
1630,55.492834087717476
1631,60.02851338519549
1632,53.73612797448711
1633,57.82894887615764
1634,54.733600752386266
1635,54.902720831767624
1636,56.18559697346261
1637,56.02085079759917
1638,51.84951035221209
1639,50.098723960967845
1640,55.684988344141104
1641,52.483702985162054
1642,54.697738631388646
1643,53.999112719610025
1644,54.20208543023355
1645,53.00049489342053
1646,53.09191555205155
1647,49.1648144582365
1648,48.500741829065824
1649,48.09784168467884
1650,53.29210801337849
1651,51.68049443280194
1652,51.46738280042471
1653,51.24616316934539
1654,52.68280848011082
1655,52.55279638239267
1656,51.18562941521832
1657,55.23753043831096
1658,60.71193805763277
1659,59.34514411373718
1660,53.56113166601903
1661,51.82457999556335
1662,49.98392113947873
1663,52.748539075695284
1664,50.70121591129987
1665,55.75691534505751
1666,56.06784071290028
1667,50.8763962931799
1668,57.40835879796354
1669,52.935602100992114
1670,52.8246420836272
1671,52.16798801732521
1672,53.28564064111642
1673,53.21598428436793
1674,54.39985849069646
1675,63.54643497201918
1676,54.48729528976276
1677,47.65817213802293
1678,51.966910527044064
1679,53.08305607455593
1680,52.87977881464741
1681,54.699267287767206
1682,52.28736575332324
1683,53.27119688909953
1684,47.884304707092205
1685,50.19099015855566
1686,51.45107157718737
1687,49.10751228413759
1688,51.66422937700416
1689,56.34470896091625
1690,53.47854540342999
1691,50.29500259943437
1692,53.681964457858115
1693,51.812372024784864
1694,53.693521135462404
1695,50.85275330885823
1696,52.727395284396536
1697,50.58168157753978
1698,49.10066381985728
1699,46.425655501039806
1700,49.67053787987736
1701,52.47669606543756
1702,53.62924922067706
1703,48.384303069135996
1704,50.54004079755975
1705,49.65103639498363
1706,57.46328444191073
1707,52.454025008929996
1708,48.33356252110664
1709,49.497409477240176
1710,49.25123667515922
1711,49.645222540592165
1712,53.983676355183455
1713,53.5656431125671
1714,52.72167941542477
1715,55.91225778996573
1716,54.84886575873602
1717,47.42209451304206
1718,47.27489230118976
1719,51.320733450724994
1720,51.2243362868825
1721,52.186646375662086
1722,57.81224335047399
1723,45.258875190690645
1724,47.946120075328224
1725,47.66916214685894
1726,51.92945637321771
1727,50.15947671364163
1728,52.568947937809526
1729,47.171155754358814
1730,50.63558396719729
1731,51.39815757324861
1732,46.67714100554479
1733,54.21534592421665
1734,48.310423500246074
1735,47.543858934937276
1736,51.45232716802619
1737,57.20706674282307
1738,51.14486748428676
1739,46.281083963768765
1740,44.13166772162582
1741,47.835033860958355
1742,47.16076563383271
1743,53.17528587128823
1744,52.11092850485266
1745,50.48543579401791
1746,50.93194709021126
1747,50.294751038211864
1748,50.74919406248959
1749,46.929486294879425
1750,48.86248558456736
1751,49.88897840979817
1752,58.7061650940874
1753,53.77089526417116
1754,48.314873585756274
1755,46.77898033249965
1756,52.74291953121218
1757,47.45219541046868
1758,51.57144241157908
1759,48.99809728091113
1760,49.03836297344562
1761,49.87131799547417
1762,47.63262979563313
1763,49.78144430494785
1764,44.37740282594236
1765,46.815567589308735
1766,49.02814574506182
1767,51.65595850533777
1768,51.529638332969796
1769,51.67769606501695
1770,51.04664377893012
1771,47.12937413342118
1772,48.49440163000197
1773,43.78269702233394
1774,47.364958846778485
1775,46.57971224649876
1776,44.82890555497735
1777,44.49949363102656
1778,45.78981804030868
1779,48.15609459730401
1780,55.37972865137047
1781,50.73108833613116
1782,50.84547329300285
1783,52.91212506245559
1784,49.337701021637876
1785,49.887600398747246
1786,52.692780543885156
1787,47.323102869275225
1788,49.162328552192434
1789,45.95666582654022
1790,46.668297436224634
1791,48.364314726549615
1792,46.040611291186664
1793,47.2520669566931
1794,44.96838201629967
1795,57.188804255654176
1796,46.50291827068876
1797,45.88593912841536
1798,48.010689198575896
1799,49.859125811329996
1800,46.386044015591835
1801,44.48572161029345
1802,49.2084307341684
1803,43.68522187712671
1804,45.11734470599227
1805,48.758391212783046
1806,53.20495769493819
1807,47.77517310983853
1808,47.32449752824349
1809,52.91870379491052
1810,46.93053007833379
1811,46.54040815689957
1812,57.22774871331941
1813,48.374524608304284
1814,46.786154850510485
1815,48.436664693629325
1816,50.36140942898788
1817,51.39526075383443
1818,50.086041263769545
1819,47.03758900545034
1820,48.26327962417696
1821,49.63216342814825
1822,47.86539598709012
1823,49.44953917393795
1824,47.57619599134136
1825,44.10690380064081
1826,46.98006755400132
1827,48.921699855561336
1828,45.665643643060925
1829,47.69276538131477
1830,45.73568137525209
1831,47.71227441758906
1832,45.8853296893073
1833,46.93115520400026
1834,50.020009022808246
1835,50.25225288435238
1836,44.86143370620443
1837,47.4011079659889
1838,46.44756690043521
1839,45.36123513829657
1840,46.48167641252762
1841,44.06979867240173
1842,47.23832112867969
1843,43.63954712932281
1844,44.83353805490903
1845,48.19641521009996
1846,47.85633819693731
1847,50.03541091615591
1848,55.98590388384365
1849,50.14204778105605
1850,51.619337793584975
1851,47.33530707077878
1852,47.46188138835387
1853,46.373661640017254
1854,50.48606683140718
1855,48.604128554980775
1856,47.59395960439345
1857,46.299986231342295
1858,44.64609785358689
1859,48.39362611017212
1860,50.55389482831081
1861,44.64635716979918
1862,46.20680490182292
1863,50.80223328723304
1864,45.315848001284635
1865,52.44777416751941
1866,45.81645617620391
1867,46.0134404451199
1868,46.973469035842875
1869,49.287587154456666
1870,49.83139939084487
1871,49.96367463912137
1872,44.8993019888137
1873,46.34805952158057
1874,47.55545851324469
1875,47.40644197520257
1876,46.96285746557312
1877,43.07853159402115
1878,47.542014289205405
1879,45.17476678968135
1880,43.36551095839164
1881,47.29581367691992
1882,46.02106514585047
1883,47.66492337311271
1884,45.883476218654344
1885,55.05611867146793
1886,47.22216150338835
1887,47.48857051587051
1888,42.15788985166817
1889,44.22196570959507
1890,43.77538001809693
1891,45.049335859424396
1892,46.258699574088865
1893,51.64319016548435
1894,50.1620981511804
1895,51.71591484374306
1896,46.70448547031377
1897,47.565690599028336
1898,52.752795786638
1899,42.28397180191064
1900,50.522721169990945
1901,51.52089795508821
1902,52.2487043883327
1903,47.71519410423648
1904,47.612465186776525
1905,46.48996140051565
1906,49.71549218362125
1907,47.827348848037424
1908,47.10515099275053
1909,48.10900068794026
1910,45.89133204264565
1911,42.57591910250125
1912,46.3879608097553
1913,51.63353889076273
1914,48.21659244022511
1915,51.28591491647809
1916,49.81480459087548
1917,46.15492873999904
1918,45.82025242990319
1919,45.05779913510325
1920,44.84881638903913
1921,44.162399251201705
1922,50.99830708165945
1923,52.371379334652964
1924,45.30739169086661
1925,45.07996674950621
1926,43.73236022118349
1927,51.0609507895812
1928,47.87188779829739
1929,47.693333481702936
1930,48.8495409963797
1931,48.15779058932325
1932,50.01471046407489
1933,51.04573214623076
1934,46.649368878695995
1935,44.48160698956375
1936,43.135317276543475
1937,43.90600623215128
1938,44.32997334117072
1939,41.52643044073056
1940,44.844201762086016
1941,43.281980166819224
1942,43.330795678628284
1943,45.43396385969995
1944,44.875895424835015
1945,49.37681892074386
1946,45.04691362291451
1947,46.21306618635783
1948,50.603695029220745
1949,51.08740624874191
1950,45.249983767346045
1951,45.58704877616516
1952,45.318682324264365
1953,47.11109474554306
1954,44.55533443058124
1955,47.173906363027136
1956,45.878057684707294
1957,48.99827934485152
1958,54.00820480047876
1959,49.6085701232569
1960,49.6213218389444
1961,45.57878057228481
1962,45.943770338260876
1963,50.827760531180395
1964,54.73222372600964
1965,45.884480619597156
1966,50.40154810235173
1967,47.130800791192485
1968,42.01782740260184
1969,47.87474996662768
1970,47.99527914526262
1971,47.829280710250636
1972,48.68509191652027
1973,46.44467603188104
1974,47.5351190363043
1975,44.92702030905702
1976,41.74156514017222
1977,45.56409855484913
1978,46.458126198364
1979,48.98927095985689
1980,48.598413533186346
1981,49.390962021787075
1982,49.32071183132211
1983,44.39817645789492
1984,47.340054235926544
1985,45.886729963820905
1986,47.493427315957355
1987,53.218478145579915
1988,48.48458906591142
1989,53.29536638775328
1990,50.29934147769982
1991,46.70767626966239
1992,46.79351998622412
1993,40.59104246594801
1994,41.25620590127848
1995,44.05250773907966
1996,43.980136187153505
1997,45.966838175312134
1998,48.7291673958522
1999,47.60424967626036
2000,43.66709711069302
2001,43.49956250297787
2002,44.31777171199831
2003,52.1193837117211
2004,47.60038054716401
2005,45.6414354251284
2006,44.58349886313895
2007,49.458297487350706
2008,39.796120471899464
2009,43.53851273025447
2010,44.66813681820741
2011,44.81969022134845
2012,45.889456893723434
2013,49.23152578945093
2014,46.84806768685718
2015,45.01389873398306
2016,45.279226530418704
2017,42.864189455969075
2018,48.50444970959574
2019,50.65014090535932
2020,47.96976688070634
2021,49.571681478378295
2022,44.39799451142365
2023,44.54912493391828
2024,47.09088135961548
2025,52.568834733749476
2026,49.36869958327408
2027,47.18058809890428
2028,51.8534743781345
2029,43.88801757597706
2030,45.95356975229956
2031,46.034805585753254
2032,46.42911639594567
2033,47.79148087653749
2034,45.65654910431179
2035,43.95961229367799
2036,47.114426201338
2037,47.80452116206194
2038,46.24852786468517
2039,45.727719705007715
2040,40.4529332889918
2041,41.61070314440761
2042,44.709833586570944
2043,44.77124151713772
2044,41.29564398024844
2045,40.90419246311715
2046,47.316081428293955
2047,46.091735274204304
2048,45.374521259529054
2049,50.258502756350595
2050,50.672092848620146
2051,49.2128913367971
2052,51.0595394578872
2053,48.888737311797975
2054,54.41916996561035
2055,47.33840282720791
2056,48.46405150221006
2057,47.97951897328375
2058,44.34087761514923
2059,43.07075413582571
2060,45.778215928011804
2061,46.721753823102205
2062,50.36365089158527
2063,55.78073477359864
2064,48.422326337996594
2065,44.4821102670699
2066,48.55709364523321
2067,51.85869731487618
2068,51.564485047179744
2069,47.66415824360678
2070,45.044864627257034
2071,49.19623313596473
2072,52.95196191274991
2073,46.727646199193266
2074,45.44651416207017
2075,47.861505298622866
2076,43.65062125281437
2077,44.6042446024904
2078,44.040856150962505
2079,45.33591235974166
2080,49.824729081057185
2081,42.77778738169904
2082,42.056784591851425
2083,45.80783804416053
2084,47.45059492629413
2085,42.59707705865153
2086,44.32227078702495
2087,40.03291087945624
2088,43.25777342825757
2089,44.090397428262875
2090,45.647312857082866
2091,45.7380760979152
2092,45.838015093247684
2093,41.12938715891684
2094,43.36296983343036
2095,46.83218714611909
2096,46.79504546474009
2097,50.78363456685327
2098,46.24249320710954
2099,47.88558096574773
2100,48.16502171203562
2101,51.24260099130268
2102,51.6006375572996
2103,46.03785134866
2104,41.97267230004661
2105,41.00106653921428
2106,42.81034547006824
2107,43.81266399537144
2108,43.389433003830256
2109,43.86995834414697
2110,45.14583959471148
2111,43.553258273077134
2112,49.1281543592483
2113,51.84275526919142
2114,51.96639958925889
2115,49.617712098647985
2116,50.649147357482065
2117,47.179214493235975
2118,51.156874817233884
2119,48.23537784335974
2120,47.83729750562941
2121,45.90289655191064
2122,41.57328597585388
2123,45.392096225064655
2124,53.88323283857278
2125,47.06809805983718
2126,41.736742231596914
2127,42.836203946088254
2128,46.034875038546794
2129,48.91024242888747
2130,49.81292784620141
2131,46.704140055010264
2132,42.08169132574408
2133,42.20086456799197
2134,41.32817555584412
2135,43.460942008278884
2136,46.929272553431375
2137,45.12885336146039
2138,41.96804530957624
2139,44.14501504988665
2140,48.84774334196051
2141,44.15386099509387
2142,45.04030971758055
2143,41.61333722825737
2144,44.247604923996555
2145,44.16339917365328
2146,45.59418393368491
2147,47.94153956050305
2148,40.56600347581173
2149,40.78834509006022
2150,45.90522290314953
2151,48.921973741274954
2152,44.622057325286434
2153,50.96799190213525
2154,45.063522926820426
2155,47.945437787774445
2156,44.75168463297525
2157,43.30631165290997
2158,47.158317975340566
2159,47.24088784686935
2160,43.48965049106616
2161,42.2230970501663
2162,46.45698424821533
2163,46.048323140447586
2164,54.320887761885494
2165,49.03996163035227
2166,48.486242942117656
2167,45.871567734496836
2168,47.48317402846046
2169,50.00897964316627
2170,47.134157639356786
2171,49.544534074954875
2172,50.17451805114659
2173,46.50571941291578
2174,49.97732786095348
2175,52.2358070142
2176,49.70834130223614
2177,44.701958579762426
2178,47.01232407863511
2179,46.59782301834488
2180,47.839067095498294
2181,43.274960885064445
2182,43.29661767742413
2183,42.599827132201405
2184,42.26879467054662
2185,44.657638010054846
2186,41.782220914133234
2187,41.24178981274468
2188,42.27726482636922
2189,45.29690689530796
2190,42.87490733547453
2191,42.65266345165174
2192,43.1777987200751
2193,43.40396650160555
2194,41.65110986842193
2195,45.204854603943375
2196,46.55905754894963
2197,42.704994797135576
2198,46.97318339064866
2199,43.736104283727656
2200,43.680487104266156
2201,43.45417207235489
2202,43.4589474295754
2203,47.151526489097044
2204,48.36503486235998
2205,46.67403018067181
2206,43.51575624468538
2207,41.82790521994818
2208,44.2394627873393
2209,43.22761440155399
2210,46.377992324336276
2211,53.5945440490876
2212,48.1755500613889
2213,50.29146357019521
2214,48.9196100089249
2215,42.00131125169962
2216,44.14477562588523
2217,42.04888181666093
2218,47.377061374981096
2219,42.45988153754149
2220,44.14996591369769
2221,44.035970105405895
2222,40.63997621951421
2223,43.83976140738825
2224,44.41246915868941
2225,43.71311558535
2226,44.723006970755335
2227,43.87779368495856
2228,43.794113167970835
2229,44.70093888892099
2230,43.588661307080066
2231,46.34433268288293
2232,41.63377414801613
2233,41.27438627273784
2234,45.3557869921095
2235,43.639396429807746
2236,45.58131246966427
2237,43.533055132415754
2238,44.877244868430964
2239,40.99700638773527
2240,40.161178304202814
2241,45.06865677867338
2242,42.00974738691683
2243,40.31079394647201
2244,39.91608704491568
2245,42.005188065892334
2246,41.480421461602994
2247,42.58381660118599
2248,47.367009297189185
2249,43.40996469292302
2250,40.50542970510579
2251,40.39318184926101
2252,41.430758181116374
2253,43.480055684533305
2254,39.26023029764919
2255,43.794728712380056
2256,44.83038878216816
2257,46.12407114060562
2258,39.52509353842683
2259,38.654421314188845
2260,39.17641830228901
2261,48.336357333364035
2262,41.52050958305077
2263,44.026618006978055
2264,43.48511712263635
2265,43.606965699719346
2266,41.33573266834038
2267,41.31946256432213
2268,39.239455477331255
2269,44.166395778980366
2270,37.66215646860376
2271,41.20391543894353
2272,40.029258777888195
2273,46.50238943811675
2274,37.118016178054326
2275,40.72135699659028
2276,43.74167351069704
2277,38.45901731660325
2278,40.61521770902756
2279,43.822267355256045
2280,40.932516353872195
2281,48.530268026333104
2282,45.1021479613686
2283,42.5746391453111
2284,43.58629905152859
2285,48.59391499918772
2286,43.45343134502325
2287,41.028670005875
2288,43.118261463103124
2289,37.47399932789066
2290,41.67821695688479
2291,42.48348804913118
2292,48.45139032209711
2293,41.70478818423007
2294,42.43186228006052
2295,40.20898775603657
2296,43.07347037683478
2297,47.86844973805746
2298,50.93073555804963
2299,44.726993636811855
2300,46.00226900901235
2301,44.861822533120176
2302,43.383034705866585
2303,39.61004978171673
2304,41.7062097682304
2305,46.17040314375083
2306,44.46910790960285
2307,39.865648429839254
2308,39.76347945484188
2309,46.68118674936777
2310,42.44725668062375
2311,37.905886910979014
2312,39.303044689114515
2313,43.010098789602665
2314,47.22459585040573
2315,46.2933119237683
2316,48.365466852439965
2317,47.70003316197942
2318,47.94669388944646
2319,44.31366685037244
2320,53.08062956290086
2321,49.90713022170022
2322,44.111539574107454
2323,42.68574872593926
2324,41.967929756702354
2325,49.42696475560852
2326,48.49343692993698
2327,43.43854917136676
2328,42.68891635138867
2329,41.7340382284873
2330,41.53850961606665
2331,38.19583076178243
2332,40.165941550247354
2333,38.61439653299556
2334,37.645430366141454
2335,38.800161994451635
2336,38.95738395689482
2337,38.19113602886751
2338,41.088602443476816
2339,38.146398094364606
2340,40.832923804199176
2341,44.74916233868882
2342,44.34749330683121
2343,42.43613210909522
2344,45.807296851002555
2345,43.168514201320335
2346,41.0491896674841
2347,42.110298707340505
2348,43.35922373484815
2349,38.23377145258526
2350,40.68190912764927
2351,43.11730473756561
2352,39.58181684065778
2353,40.27514080019525
2354,41.364999448724745
2355,38.59624716146864
2356,40.77289389095111
2357,43.916261408777956
2358,46.909245156382994
2359,45.951540623864524
2360,44.148623409277654
2361,42.38756428438046
2362,40.89410395423088
2363,38.18839016930368
2364,41.47388840926716
2365,42.928687777728555
2366,37.181751658417824
2367,37.162151765542205
2368,39.154566053531525
2369,43.38054739097686
2370,42.64327444496808
2371,46.110691332846955
2372,40.20113263307211
2373,39.11751046404378
2374,36.65738442453028
2375,35.9265033996036
2376,41.623027121202284
2377,42.20906781376327
2378,36.888266591345506
2379,43.65928793033839
2380,46.679618991567125
2381,45.90098634547384
2382,45.32361634754741
2383,44.17539834303226
2384,45.91530529044416
2385,41.60495092726858
2386,44.58901839409457
2387,39.2098712886083
2388,39.77473475968611
2389,42.150051907257684
2390,44.27262730290381
2391,41.3129586987579
2392,44.55688107364685
2393,42.96943812894715
2394,46.54397417800301
2395,39.29303908259007
2396,39.70306924972127
2397,41.74525225670102
2398,39.14256417877291
2399,40.010700591855255
2400,42.452194642925875
2401,44.83035259903235
2402,41.539403986300115
2403,41.46404920148913
2404,45.113991223624275
2405,40.84213443376411
2406,37.90965427252677
2407,39.277044300956355
2408,45.8579191310132
2409,40.89209622527914
2410,47.73905474725767
2411,41.442594769131865
2412,43.184572446149645
2413,42.836172891890534
2414,47.60599048625171
2415,47.6638386938396
2416,42.98596588496421
2417,44.39381449862568
2418,46.887471159680516
2419,43.5953739821275
2420,42.00870644233352
2421,43.20716470337299
2422,46.1502036892153
2423,37.133574567367916
2424,46.935314954578246
2425,44.030883456188725
2426,37.79381098466816
2427,37.25860354795167
2428,44.02331466184416
2429,45.848445520843605
2430,42.04044779005427
2431,43.91447950426072
2432,39.12396370223247
2433,38.748872116642346
2434,41.855219535997826
2435,42.77498293617175
2436,46.74740093594667
2437,41.108371106700744
2438,43.92993273762832
2439,42.52389108364216
2440,44.682827775114916
2441,35.83816848490038
2442,39.57852835321894
2443,41.198730564652394
2444,41.46224883206368
2445,41.61152614798676
2446,43.482546731427846
2447,41.45657603420508
2448,43.199616221962806
2449,43.58201556133578
2450,42.349777963789904
2451,42.95363452007832
2452,43.57215946449876
2453,43.676463332320964
2454,44.370828507951614
2455,43.64729153438015
2456,42.20984661310832
2457,45.77745650619159
2458,47.857474308298194
2459,41.35200379225148
2460,42.45205044915897
2461,44.393864656253974
2462,44.53651963082084
2463,44.826666978000986
2464,41.518911765206894
2465,40.93449689825995
2466,48.18364042820529
2467,47.332035869929044
2468,43.699712579177664
2469,39.01783831611512
2470,39.763125168963604
2471,42.767444020067266
2472,42.620448533559
2473,36.63256021529237
2474,40.324058747927864
2475,44.679951072719014
2476,38.52891037632615
2477,41.84129096722557
2478,38.495282353003326
2479,35.58620245192248
2480,40.19621523006603
2481,37.80038095237473
2482,37.61001624988277
2483,39.17116196413111
2484,38.02010245950215
2485,43.141215852933904
2486,43.09556273874116
2487,44.68396148872514
2488,40.52462196782681
2489,42.42091892770207
2490,40.23170609898201
2491,39.28936333473353
2492,45.67240840733746
2493,44.47281722690023
2494,38.72483561365558
2495,41.46895961348232
2496,37.921078487802
2497,40.255181862664664
2498,40.08220596063553
2499,39.798331003414454
2500,40.668353243408916
2501,40.9603457410772
2502,41.7917804438854
2503,42.309966330399824
2504,39.73820746652024
2505,40.53877606879474
2506,36.722327625574096
2507,38.0362295565051
2508,41.96196907115381
2509,43.04900529559498
2510,39.906180453754324
2511,39.73830569665104
2512,41.119071589103555
2513,37.964419506820995
2514,40.330439524923
2515,39.77985103025066
2516,40.96877142106034
2517,42.77631403867567
2518,43.51429064913967
2519,37.24730758310581
2520,43.086807885018686
2521,40.58393229547823
2522,42.48294659181548
2523,50.5131021958398
2524,45.14015148054691
2525,43.6182878137811
2526,44.57349624262444
2527,45.16842945046215
2528,48.6286586427388
2529,41.13345189474167
2530,41.72469007654085
2531,41.696480400349394
2532,40.951087979426006
2533,38.92724882866202
2534,41.20369352862568
2535,42.59916010390622
2536,45.74137007972295
2537,40.78607419985813
2538,43.38556852844451
2539,43.16620805708091
2540,43.50811320982145
2541,45.24518711623461
2542,46.60806195924322
2543,48.26125484674705
2544,40.77813224623348
2545,36.143703542158995
2546,34.753264845875215
2547,37.07788505328272
2548,43.00236926333984
2549,43.80676625682891
2550,40.102725336194894
2551,41.35359290727275
2552,41.13075973170008
2553,38.289081786515126
2554,38.427862665535535
2555,35.286833511434395
2556,37.091215594741
2557,37.505242105499526
2558,36.78198906828141
2559,39.12182026329252
2560,41.3595931198497
2561,41.44906144865665
2562,38.784458155209094
2563,40.97716018328445
2564,40.27431115918344
2565,39.59631654057473
2566,41.19663438644164
2567,41.713414513655636
2568,39.245929158455624
2569,38.03642865522855
2570,38.11661163202671
2571,39.88002624131219
2572,38.912569306013296
2573,39.39428629505768
2574,47.20695345654318
2575,44.13959675359627
2576,39.98711278923676
2577,36.742219545568965
2578,36.36712945969445
2579,37.019171343338144
2580,35.34524115478843
2581,40.960650496805755
2582,41.7363729513826
2583,40.67018642078831
2584,44.847178999136645
2585,38.86228743631778
2586,40.17862003758025
2587,40.40228400905458
2588,45.06054775884295
2589,44.02516501320061
2590,40.14594205059368
2591,42.79854975411303
2592,40.31474138120819
2593,38.10365386406825
2594,38.905718428887205
2595,38.241606921346595
2596,40.92141583853911
2597,39.66569716445818
2598,40.37858738548929
2599,42.4894741888464
2600,39.14970306495903
2601,39.031114406133376
2602,39.54712585661614
2603,43.90005766240371
2604,37.64397380778272
2605,36.32195817924572
2606,37.61259227087922
2607,39.412871667620784
2608,43.22913693653168
2609,38.53417120397232
2610,45.13846877656507
2611,37.622276117336675
2612,38.79283926350151
2613,43.56721079570149
2614,45.60208950978257
2615,44.00481288007341
2616,43.14945732473344
2617,41.04857564990444
2618,39.982511396686874
2619,39.86034411993416
2620,40.144956869242606
2621,40.89338365551934
2622,40.389906792826864
2623,36.26131769224413
2624,36.61791612860995
2625,40.54221203994577
2626,39.6397839486722
2627,40.096900498858076
2628,39.34017414846389
2629,39.38576760901962
2630,39.38293271685697
